mine_id,date,rainfall_mm,soil_moisture_pct,ambient_temp_c,humidity_pct,wind_speed_kmh,flood_risk_index,timestamp
MINE_UKWA_08,2026-02-16,0.0,16.1,34.8,47.0,10.4,LOW,2026-02-16T18:00:00Z
MINE_SITAPATORE_09,2026-02-16,0.0,16.6,31.2,58.0,15.9,LOW,2026-02-16T18:00:00Z
MINE_BELDONGRI_10,2026-02-16,0.0,23.1,36.9,44.0,15.3,LOW,2026-02-16T18:00:00Z
MINE_GUMGAON_02,2026-02-17,0.0,31.5,26.7,46.5,13.5,LOW,2026-02-17T18:00:00Z
MINE_TIRODI_03,2026-02-17,0.0,22.2,35.3,52.7,12.4,LOW,2026-02-17T18:00:00Z
MINE_DONGRI_04,2026-02-17,0.0,17.7,33.5,46.4,15.4,LOW,2026-02-17T18:00:00Z
MINE_KANDRI_05,2026-02-17,0.0,30.6,30.3,50.1,14.5,LOW,2026-02-17T18:00:00Z
MINE_MANSAR_06,2026-02-17,0.0,22.4,26.1,46.9,10.8,LOW,2026-02-17T18:00:00Z
MINE_CHIKLA_07,2026-02-17,0.0,21.6,28.4,50.3,12.5,LOW,2026-02-17T18:00:00Z
MINE_UKWA_08,2026-02-17,0.0,20.5,35.9,45.2,15.9,LOW,2026-02-17T18:00:00Z
MINE_SITAPATORE_09,2026-02-17,0.0,17.6,33.0,50.6,11.5,LOW,2026-02-17T18:00:00Z
MINE_BELDONGRI_10,2026-02-17,0.0,31.6,30.2,56.3,11.8,LOW,2026-02-17T18:00:00Z
MINE_GUMGAON_02,2026-02-18,0.0,19.4,28.2,43.9,17.2,LOW,2026-02-18T18:00:00Z
MINE_TIRODI_03,2026-02-18,0.0,25.9,29.9,32.7,13.7,LOW,2026-02-18T18:00:00Z
MINE_DONGRI_04,2026-02-18,0.0,16.8,25.6,30.6,10.2,LOW,2026-02-18T18:00:00Z
MINE_KANDRI_05,2026-02-18,6.5,22.8,33.3,51.6,12.9,LOW,2026-02-18T18:00:00Z
MINE_MANSAR_06,2026-02-18,0.0,24.3,36.8,54.3,13.7,LOW,2026-02-18T18:00:00Z
MINE_CHIKLA_07,2026-02-18,0.0,21.6,32.9,56.4,11.8,LOW,2026-02-18T18:00:00Z
MINE_UKWA_08,2026-02-18,0.0,16.9,33.1,41.8,10.8,LOW,2026-02-18T18:00:00Z
MINE_SITAPATORE_09,2026-02-18,0.0,21.3,27.0,43.9,17.2,LOW,2026-02-18T18:00:00Z
MINE_BELDONGRI_10,2026-02-18,0.0,19.3,34.2,43.1,14.6,LOW,2026-02-18T18:00:00Z
MINE_GUMGAON_02,2026-02-19,0.0,18.7,36.2,56.7,12.3,LOW,2026-02-19T18:00:00Z
MINE_TIRODI_03,2026-02-19,0.0,22.2,26.6,41.1,14.1,LOW,2026-02-19T18:00:00Z
MINE_DONGRI_04,2026-02-19,0.0,21.1,25.2,50.9,12.8,LOW,2026-02-19T18:00:00Z
MINE_KANDRI_05,2026-02-19,0.0,28.2,26.9,43.8,16.9,LOW,2026-02-19T18:00:00Z
MINE_MANSAR_06,2026-02-19,4.6,25.6,34.3,38.7,15.2,LOW,2026-02-19T18:00:00Z
MINE_CHIKLA_07,2026-02-19,0.0,25.7,35.3,52.4,14.7,LOW,2026-02-19T18:00:00Z
MINE_UKWA_08,2026-02-19,0.0,26.6,28.4,49.0,17.8,LOW,2026-02-19T18:00:00Z
MINE_SITAPATORE_09,2026-02-19,0.0,26.4,26.5,37.4,11.6,LOW,2026-02-19T18:00:00Z
MINE_BELDONGRI_10,2026-02-19,0.0,31.5,37.3,50.1,11.1,LOW,2026-02-19T18:00:00Z
MINE_GUMGAON_02,2026-02-20,0.0,31.1,25.0,39.9,16.8,LOW,2026-02-20T18:00:00Z
MINE_TIRODI_03,2026-02-20,0.0,26.2,31.4,30.2,13.6,LOW,2026-02-20T18:00:00Z
MINE_DONGRI_04,2026-02-20,0.0,17.8,31.6,39.8,15.2,LOW,2026-02-20T18:00:00Z
MINE_KANDRI_05,2026-02-20,0.0,16.5,26.7,48.3,13.5,LOW,2026-02-20T18:00:00Z
MINE_MANSAR_06,2026-02-20,0.0,16.3,29.0,33.0,12.2,LOW,2026-02-20T18:00:00Z
MINE_CHIKLA_07,2026-02-20,0.0,22.6,37.3,32.2,13.3,LOW,2026-02-20T18:00:00Z
MINE_UKWA_08,2026-02-20,0.0,23.3,29.3,30.3,10.7,LOW,2026-02-20T18:00:00Z
MINE_SITAPATORE_09,2026-02-20,0.0,27.5,27.3,57.9,16.1,LOW,2026-02-20T18:00:00Z
MINE_BELDONGRI_10,2026-02-20,3.0,26.5,28.8,40.6,12.4,LOW,2026-02-20T18:00:00Z
MINE_GUMGAON_02,2026-02-21,0.0,29.5,35.8,53.5,13.2,LOW,2026-02-21T18:00:00Z
MINE_TIRODI_03,2026-02-21,0.0,30.1,34.2,46.5,13.8,LOW,2026-02-21T18:00:00Z
MINE_DONGRI_04,2026-02-21,0.0,17.3,24.8,30.1,14.2,LOW,2026-02-21T18:00:00Z
MINE_KANDRI_05,2026-02-21,0.0,28.7,35.2,34.3,11.9,LOW,2026-02-21T18:00:00Z
MINE_MANSAR_06,2026-02-21,0.0,20.8,36.2,51.3,11.5,LOW,2026-02-21T18:00:00Z
MINE_CHIKLA_07,2026-02-21,0.0,23.8,24.3,41.7,10.8,LOW,2026-02-21T18:00:00Z
MINE_UKWA_08,2026-02-21,0.0,29.3,27.1,53.4,13.7,LOW,2026-02-21T18:00:00Z
MINE_SITAPATORE_09,2026-02-21,0.0,28.6,28.5,51.7,17.0,LOW,2026-02-21T18:00:00Z
MINE_BELDONGRI_10,2026-02-21,0.0,25.5,37.3,49.9,10.6,LOW,2026-02-21T18:00:00Z
MINE_GUMGAON_02,2026-02-22,0.0,22.7,32.1,31.7,14.6,LOW,2026-02-22T18:00:00Z
MINE_TIRODI_03,2026-02-22,0.0,17.8,36.1,43.4,16.9,LOW,2026-02-22T18:00:00Z
MINE_DONGRI_04,2026-02-22,5.4,22.4,24.8,42.1,17.0,LOW,2026-02-22T18:00:00Z
MINE_KANDRI_05,2026-02-22,7.3,20.3,25.7,48.4,14.6,LOW,2026-02-22T18:00:00Z
MINE_MANSAR_06,2026-02-22,0.0,23.5,32.5,48.9,10.8,LOW,2026-02-22T18:00:00Z
MINE_CHIKLA_07,2026-02-22,0.0,20.6,30.2,45.9,15.0,LOW,2026-02-22T18:00:00Z
MINE_UKWA_08,2026-02-22,0.0,24.8,27.8,41.8,10.6,LOW,2026-02-22T18:00:00Z
MINE_SITAPATORE_09,2026-02-22,0.0,25.7,37.0,36.1,14.1,LOW,2026-02-22T18:00:00Z
MINE_BELDONGRI_10,2026-02-22,0.0,24.7,28.4,43.1,16.8,LOW,2026-02-22T18:00:00Z
MINE_GUMGAON_02,2026-02-23,0.0,30.5,26.1,51.8,13.6,LOW,2026-02-23T18:00:00Z
MINE_TIRODI_03,2026-02-23,0.0,31.8,34.4,45.1,13.4,LOW,2026-02-23T18:00:00Z
MINE_DONGRI_04,2026-02-23,0.0,31.8,36.9,35.2,15.6,LOW,2026-02-23T18:00:00Z
MINE_KANDRI_05,2026-02-23,9.6,16.6,34.0,31.8,12.6,LOW,2026-02-23T18:00:00Z
MINE_MANSAR_06,2026-02-23,0.0,21.3,37.8,30.4,16.5,LOW,2026-02-23T18:00:00Z
MINE_CHIKLA_07,2026-02-23,0.0,28.2,37.2,40.8,16.9,LOW,2026-02-23T18:00:00Z
MINE_UKWA_08,2026-02-23,0.0,17.4,35.7,40.7,16.1,LOW,2026-02-23T18:00:00Z
MINE_SITAPATORE_09,2026-02-23,0.0,17.1,24.2,34.5,14.3,LOW,2026-02-23T18:00:00Z
MINE_BELDONGRI_10,2026-02-23,0.0,28.0,29.7,56.3,15.1,LOW,2026-02-23T18:00:00Z
MINE_GUMGAON_02,2026-02-24,0.0,29.0,25.7,36.7,10.6,LOW,2026-02-24T18:00:00Z
MINE_TIRODI_03,2026-02-24,0.0,16.9,27.9,47.9,15.3,LOW,2026-02-24T18:00:00Z
MINE_DONGRI_04,2026-02-24,0.0,26.6,29.2,46.0,15.1,LOW,2026-02-24T18:00:00Z
MINE_KANDRI_05,2026-02-24,0.0,24.6,35.1,33.3,15.2,LOW,2026-02-24T18:00:00Z
MINE_MANSAR_06,2026-02-24,0.0,21.8,31.2,32.1,11.9,LOW,2026-02-24T18:00:00Z
MINE_CHIKLA_07,2026-02-24,0.0,28.9,24.4,55.3,14.8,LOW,2026-02-24T18:00:00Z
MINE_UKWA_08,2026-02-24,0.0,27.7,27.9,37.3,16.2,LOW,2026-02-24T18:00:00Z
MINE_SITAPATORE_09,2026-02-24,0.0,24.7,28.6,46.9,11.8,LOW,2026-02-24T18:00:00Z
MINE_BELDONGRI_10,2026-02-24,0.0,18.5,31.8,54.8,18.0,LOW,2026-02-24T18:00:00Z
MINE_GUMGAON_02,2026-02-25,0.0,31.6,32.7,49.2,13.5,LOW,2026-02-25T18:00:00Z
MINE_TIRODI_03,2026-02-25,0.0,25.5,24.3,44.0,17.9,LOW,2026-02-25T18:00:00Z
MINE_DONGRI_04,2026-02-25,0.0,16.8,29.9,55.8,10.6,LOW,2026-02-25T18:00:00Z
MINE_KANDRI_05,2026-02-25,0.0,20.7,36.0,42.0,15.1,LOW,2026-02-25T18:00:00Z
MINE_MANSAR_06,2026-02-25,0.0,22.2,25.4,51.3,15.5,LOW,2026-02-25T18:00:00Z
MINE_CHIKLA_07,2026-02-25,0.0,20.5,37.6,41.5,16.9,LOW,2026-02-25T18:00:00Z
MINE_UKWA_08,2026-02-25,11.7,21.5,31.3,57.4,14.4,LOW,2026-02-25T18:00:00Z
MINE_SITAPATORE_09,2026-02-25,0.0,26.9,27.6,48.1,13.9,LOW,2026-02-25T18:00:00Z
MINE_BELDONGRI_10,2026-02-25,0.0,31.6,28.5,43.6,12.3,LOW,2026-02-25T18:00:00Z
MINE_GUMGAON_02,2026-02-26,3.5,19.2,29.1,50.9,14.2,LOW,2026-02-26T18:00:00Z
MINE_TIRODI_03,2026-02-26,0.0,23.2,32.3,47.0,11.4,LOW,2026-02-26T18:00:00Z
MINE_DONGRI_04,2026-02-26,0.0,21.0,28.3,56.0,13.4,LOW,2026-02-26T18:00:00Z
MINE_KANDRI_05,2026-02-26,0.0,17.6,27.8,57.0,12.8,LOW,2026-02-26T18:00:00Z
MINE_MANSAR_06,2026-02-26,0.0,19.4,37.9,32.1,14.6,LOW,2026-02-26T18:00:00Z
MINE_CHIKLA_07,2026-02-26,0.0,18.2,36.1,41.3,11.7,LOW,2026-02-26T18:00:00Z
MINE_UKWA_08,2026-02-26,0.0,29.4,37.8,42.4,16.0,LOW,2026-02-26T18:00:00Z
MINE_SITAPATORE_09,2026-02-26,0.0,23.6,31.4,46.2,16.8,LOW,2026-02-26T18:00:00Z
MINE_BELDONGRI_10,2026-02-26,0.0,24.1,27.3,48.4,12.9,LOW,2026-02-26T18:00:00Z
MINE_GUMGAON_02,2026-02-27,0.0,19.2,27.9,45.1,11.5,LOW,2026-02-27T18:00:00Z
MINE_TIRODI_03,2026-02-27,0.0,26.1,25.6,38.8,16.9,LOW,2026-02-27T18:00:00Z
MINE_DONGRI_04,2026-02-27,0.0,25.6,34.9,48.8,13.0,LOW,2026-02-27T18:00:00Z
MINE_KANDRI_05,2026-02-27,0.0,19.4,31.6,55.0,17.9,LOW,2026-02-27T18:00:00Z
MINE_MANSAR_06,2026-02-27,0.0,20.0,36.7,35.7,12.9,LOW,2026-02-27T18:00:00Z
MINE_CHIKLA_07,2026-02-27,0.0,19.5,30.9,33.3,12.6,LOW,2026-02-27T18:00:00Z
MINE_UKWA_08,2026-02-27,0.0,21.1,33.5,50.1,11.2,LOW,2026-02-27T18:00:00Z
MINE_SITAPATORE_09,2026-02-27,0.0,27.2,25.3,35.7,12.8,LOW,2026-02-27T18:00:00Z
MINE_BELDONGRI_10,2026-02-27,0.0,28.7,36.4,39.1,13.5,LOW,2026-02-27T18:00:00Z
MINE_GUMGAON_02,2026-02-28,0.0,23.9,36.4,40.5,10.1,LOW,2026-02-28T18:00:00Z
MINE_TIRODI_03,2026-02-28,0.0,29.7,28.6,39.1,14.2,LOW,2026-02-28T18:00:00Z
MINE_DONGRI_04,2026-02-28,0.0,20.9,31.3,47.2,12.3,LOW,2026-02-28T18:00:00Z
MINE_KANDRI_05,2026-02-28,0.0,26.9,26.2,40.6,12.9,LOW,2026-02-28T18:00:00Z
MINE_MANSAR_06,2026-02-28,0.0,23.1,26.5,35.3,15.9,LOW,2026-02-28T18:00:00Z
MINE_CHIKLA_07,2026-02-28,0.0,28.3,36.3,34.4,15.1,LOW,2026-02-28T18:00:00Z
MINE_UKWA_08,2026-02-28,0.0,31.2,34.1,40.7,14.2,LOW,2026-02-28T18:00:00Z
MINE_SITAPATORE_09,2026-02-28,0.0,24.6,35.6,33.8,11.1,LOW,2026-02-28T18:00:00Z
MINE_BELDONGRI_10,2026-02-28,0.0,27.3,25.2,41.4,13.7,LOW,2026-02-28T18:00:00Z
MINE_GUMGAON_02,2026-03-01,0.0,17.0,29.2,53.8,15.1,LOW,2026-03-01T18:00:00Z
MINE_TIRODI_03,2026-03-01,0.0,16.4,34.9,53.4,16.1,LOW,2026-03-01T18:00:00Z
MINE_DONGRI_04,2026-03-01,0.0,30.0,37.1,42.4,17.4,LOW,2026-03-01T18:00:00Z
MINE_KANDRI_05,2026-03-01,0.0,29.6,31.6,49.5,13.4,LOW,2026-03-01T18:00:00Z
MINE_MANSAR_06,2026-03-01,0.0,17.4,37.8,57.7,14.7,LOW,2026-03-01T18:00:00Z
MINE_CHIKLA_07,2026-03-01,0.0,24.4,36.1,49.3,16.8,LOW,2026-03-01T18:00:00Z
MINE_UKWA_08,2026-03-01,0.0,18.9,37.1,45.4,18.0,LOW,2026-03-01T18:00:00Z
MINE_SITAPATORE_09,2026-03-01,0.0,27.3,33.2,51.7,17.9,LOW,2026-03-01T18:00:00Z
MINE_BELDONGRI_10,2026-03-01,0.0,22.2,35.6,42.7,16.0,LOW,2026-03-01T18:00:00Z
MINE_GUMGAON_02,2026-03-02,0.0,28.2,30.8,51.3,12.2,LOW,2026-03-02T18:00:00Z
MINE_TIRODI_03,2026-03-02,0.0,17.8,32.8,55.9,11.2,LOW,2026-03-02T18:00:00Z
MINE_DONGRI_04,2026-03-02,0.0,16.2,37.5,48.4,16.3,LOW,2026-03-02T18:00:00Z
MINE_KANDRI_05,2026-03-02,0.0,29.3,33.5,52.4,11.1,LOW,2026-03-02T18:00:00Z
MINE_MANSAR_06,2026-03-02,0.0,27.7,25.7,44.5,13.6,LOW,2026-03-02T18:00:00Z
MINE_CHIKLA_07,2026-03-02,0.0,30.1,29.3,55.6,13.5,LOW,2026-03-02T18:00:00Z
MINE_UKWA_08,2026-03-02,0.0,26.4,32.5,37.4,10.6,LOW,2026-03-02T18:00:00Z
MINE_SITAPATORE_09,2026-03-02,0.0,26.5,31.4,44.5,11.2,LOW,2026-03-02T18:00:00Z
MINE_BELDONGRI_10,2026-03-02,0.0,22.1,37.6,44.5,15.8,LOW,2026-03-02T18:00:00Z
MINE_GUMGAON_02,2026-03-03,8.6,23.8,29.2,43.9,16.4,LOW,2026-03-03T18:00:00Z
MINE_TIRODI_03,2026-03-03,0.0,19.9,33.1,47.8,12.9,LOW,2026-03-03T18:00:00Z
MINE_DONGRI_04,2026-03-03,0.0,26.4,33.1,41.6,11.4,LOW,2026-03-03T18:00:00Z
MINE_KANDRI_05,2026-03-03,0.0,27.0,29.4,38.4,11.1,LOW,2026-03-03T18:00:00Z
MINE_MANSAR_06,2026-03-03,0.0,24.8,31.6,46.3,16.3,LOW,2026-03-03T18:00:00Z
MINE_CHIKLA_07,2026-03-03,11.6,24.8,31.2,51.4,17.5,LOW,2026-03-03T18:00:00Z
MINE_UKWA_08,2026-03-03,0.0,24.4,25.3,55.1,13.7,LOW,2026-03-03T18:00:00Z
MINE_SITAPATORE_09,2026-03-03,0.0,27.9,36.8,35.7,13.2,LOW,2026-03-03T18:00:00Z
MINE_BELDONGRI_10,2026-03-03,0.0,31.6,31.2,44.2,12.7,LOW,2026-03-03T18:00:00Z
MINE_GUMGAON_02,2026-03-04,0.0,24.1,27.7,51.6,11.7,LOW,2026-03-04T18:00:00Z
MINE_TIRODI_03,2026-03-04,0.0,18.1,25.6,35.6,13.5,LOW,2026-03-04T18:00:00Z
MINE_DONGRI_04,2026-03-04,0.0,27.4,37.9,53.9,11.7,LOW,2026-03-04T18:00:00Z
MINE_KANDRI_05,2026-03-04,0.0,31.2,34.9,32.0,14.7,LOW,2026-03-04T18:00:00Z
MINE_MANSAR_06,2026-03-04,0.0,24.1,35.2,36.5,17.1,LOW,2026-03-04T18:00:00Z
MINE_CHIKLA_07,2026-03-04,0.0,16.7,32.3,43.1,17.7,LOW,2026-03-04T18:00:00Z
MINE_UKWA_08,2026-03-04,0.0,28.3,31.2,52.0,11.4,LOW,2026-03-04T18:00:00Z
MINE_SITAPATORE_09,2026-03-04,0.0,24.9,37.5,31.8,14.2,LOW,2026-03-04T18:00:00Z
MINE_BELDONGRI_10,2026-03-04,0.0,20.5,26.3,32.6,17.6,LOW,2026-03-04T18:00:00Z
MINE_GUMGAON_02,2026-03-05,0.0,17.7,26.2,40.8,15.0,LOW,2026-03-05T18:00:00Z
MINE_TIRODI_03,2026-03-05,0.0,22.2,27.0,33.7,11.7,LOW,2026-03-05T18:00:00Z
MINE_DONGRI_04,2026-03-05,0.0,23.8,25.6,52.0,10.1,LOW,2026-03-05T18:00:00Z
MINE_KANDRI_05,2026-03-05,0.0,19.9,26.0,54.0,14.2,LOW,2026-03-05T18:00:00Z
MINE_MANSAR_06,2026-03-05,0.0,30.0,31.5,47.1,11.3,LOW,2026-03-05T18:00:00Z
MINE_CHIKLA_07,2026-03-05,0.0,16.4,27.7,40.7,11.0,LOW,2026-03-05T18:00:00Z
MINE_UKWA_08,2026-03-05,0.0,30.0,25.3,54.9,10.8,LOW,2026-03-05T18:00:00Z
MINE_SITAPATORE_09,2026-03-05,0.0,19.6,37.1,30.5,17.2,LOW,2026-03-05T18:00:00Z
MINE_BELDONGRI_10,2026-03-05,7.6,29.4,34.6,31.8,13.2,LOW,2026-03-05T18:00:00Z
MINE_GUMGAON_02,2026-03-06,0.0,18.5,31.6,30.5,11.7,LOW,2026-03-06T18:00:00Z
MINE_TIRODI_03,2026-03-06,0.0,16.5,24.4,45.8,17.1,LOW,2026-03-06T18:00:00Z
MINE_DONGRI_04,2026-03-06,0.0,17.5,32.4,30.1,16.9,LOW,2026-03-06T18:00:00Z
MINE_KANDRI_05,2026-03-06,0.0,22.2,29.4,54.2,11.9,LOW,2026-03-06T18:00:00Z
MINE_MANSAR_06,2026-03-06,0.0,31.0,30.9,55.0,11.3,LOW,2026-03-06T18:00:00Z
MINE_CHIKLA_07,2026-03-06,0.0,20.5,24.7,50.0,17.6,LOW,2026-03-06T18:00:00Z
MINE_UKWA_08,2026-03-06,9.1,30.3,33.7,54.8,12.8,LOW,2026-03-06T18:00:00Z
MINE_SITAPATORE_09,2026-03-06,0.0,19.3,24.4,56.7,15.7,LOW,2026-03-06T18:00:00Z
MINE_BELDONGRI_10,2026-03-06,0.0,21.2,25.0,38.7,16.7,LOW,2026-03-06T18:00:00Z
MINE_GUMGAON_02,2026-03-07,0.0,31.0,30.8,31.0,17.2,LOW,2026-03-07T18:00:00Z
MINE_TIRODI_03,2026-03-07,0.0,29.0,37.3,32.8,11.8,LOW,2026-03-07T18:00:00Z
MINE_DONGRI_04,2026-03-07,0.0,25.5,30.2,31.5,16.9,LOW,2026-03-07T18:00:00Z
MINE_KANDRI_05,2026-03-07,0.0,31.0,35.1,38.2,10.0,LOW,2026-03-07T18:00:00Z
MINE_MANSAR_06,2026-03-07,0.0,26.2,26.8,45.9,15.4,LOW,2026-03-07T18:00:00Z
MINE_CHIKLA_07,2026-03-07,0.0,19.8,31.9,36.2,13.1,LOW,2026-03-07T18:00:00Z
MINE_UKWA_08,2026-03-07,0.0,24.3,37.3,43.5,11.6,LOW,2026-03-07T18:00:00Z
MINE_SITAPATORE_09,2026-03-07,0.0,25.4,36.2,30.5,10.1,LOW,2026-03-07T18:00:00Z
MINE_BELDONGRI_10,2026-03-07,0.0,20.8,29.5,49.1,13.9,LOW,2026-03-07T18:00:00Z
MINE_GUMGAON_02,2026-03-08,8.8,22.9,27.4,33.4,13.1,LOW,2026-03-08T18:00:00Z
MINE_TIRODI_03,2026-03-08,10.1,16.3,32.1,51.5,17.2,LOW,2026-03-08T18:00:00Z
MINE_DONGRI_04,2026-03-08,0.0,29.5,31.2,48.9,15.7,LOW,2026-03-08T18:00:00Z
MINE_KANDRI_05,2026-03-08,0.0,29.8,28.0,34.5,10.8,LOW,2026-03-08T18:00:00Z
MINE_MANSAR_06,2026-03-08,0.0,26.3,32.4,33.9,11.4,LOW,2026-03-08T18:00:00Z
MINE_CHIKLA_07,2026-03-08,0.0,31.6,25.5,44.6,17.5,LOW,2026-03-08T18:00:00Z
MINE_UKWA_08,2026-03-08,9.2,29.5,25.6,43.6,12.8,LOW,2026-03-08T18:00:00Z
MINE_SITAPATORE_09,2026-03-08,0.0,21.5,36.9,50.8,17.4,LOW,2026-03-08T18:00:00Z
MINE_BELDONGRI_10,2026-03-08,0.0,30.5,30.6,39.9,10.2,LOW,2026-03-08T18:00:00Z
MINE_GUMGAON_02,2026-03-09,0.0,30.2,33.1,48.5,15.4,LOW,2026-03-09T18:00:00Z
MINE_TIRODI_03,2026-03-09,0.0,26.0,28.0,35.5,14.8,LOW,2026-03-09T18:00:00Z
MINE_DONGRI_04,2026-03-09,0.0,22.8,36.3,54.4,14.5,LOW,2026-03-09T18:00:00Z
MINE_KANDRI_05,2026-03-09,0.0,24.0,37.4,30.3,17.1,LOW,2026-03-09T18:00:00Z
MINE_MANSAR_06,2026-03-09,0.0,31.5,31.8,43.6,17.1,LOW,2026-03-09T18:00:00Z
MINE_CHIKLA_07,2026-03-09,0.0,22.1,33.4,36.4,13.9,LOW,2026-03-09T18:00:00Z
MINE_UKWA_08,2026-03-09,0.0,17.4,28.1,34.0,17.7,LOW,2026-03-09T18:00:00Z
MINE_SITAPATORE_09,2026-03-09,0.0,23.5,33.6,46.3,13.5,LOW,2026-03-09T18:00:00Z
MINE_BELDONGRI_10,2026-03-09,0.0,19.5,36.1,40.2,12.9,LOW,2026-03-09T18:00:00Z
MINE_GUMGAON_02,2026-03-10,7.2,16.8,26.0,47.3,10.1,LOW,2026-03-10T18:00:00Z
MINE_TIRODI_03,2026-03-10,0.0,25.3,28.3,35.5,12.5,LOW,2026-03-10T18:00:00Z
MINE_DONGRI_04,2026-03-10,0.0,20.1,35.4,49.3,14.7,LOW,2026-03-10T18:00:00Z
MINE_KANDRI_05,2026-03-10,0.0,26.1,24.5,51.9,10.2,LOW,2026-03-10T18:00:00Z
MINE_MANSAR_06,2026-03-10,0.0,18.6,28.5,48.1,10.9,LOW,2026-03-10T18:00:00Z
MINE_CHIKLA_07,2026-03-10,0.0,26.6,30.2,34.2,11.6,LOW,2026-03-10T18:00:00Z
MINE_UKWA_08,2026-03-10,4.3,23.9,35.0,30.4,11.4,LOW,2026-03-10T18:00:00Z
MINE_SITAPATORE_09,2026-03-10,0.0,21.2,36.8,48.5,10.6,LOW,2026-03-10T18:00:00Z
MINE_BELDONGRI_10,2026-03-10,0.0,17.5,29.9,57.8,14.4,LOW,2026-03-10T18:00:00Z
MINE_GUMGAON_02,2026-03-11,0.0,21.5,37.0,43.8,12.1,LOW,2026-03-11T18:00:00Z
MINE_TIRODI_03,2026-03-11,5.3,31.6,30.3,31.0,16.2,LOW,2026-03-11T18:00:00Z
MINE_DONGRI_04,2026-03-11,0.0,18.6,25.6,35.3,11.6,LOW,2026-03-11T18:00:00Z
MINE_KANDRI_05,2026-03-11,0.0,25.8,29.7,47.7,10.8,LOW,2026-03-11T18:00:00Z
MINE_MANSAR_06,2026-03-11,0.0,31.4,36.5,45.2,16.4,LOW,2026-03-11T18:00:00Z
MINE_CHIKLA_07,2026-03-11,0.0,26.6,29.0,56.7,11.1,LOW,2026-03-11T18:00:00Z
MINE_UKWA_08,2026-03-11,10.2,22.1,29.4,50.2,16.7,LOW,2026-03-11T18:00:00Z
MINE_SITAPATORE_09,2026-03-11,0.0,22.0,30.5,52.9,13.1,LOW,2026-03-11T18:00:00Z
MINE_BELDONGRI_10,2026-03-11,0.0,16.8,27.7,39.9,16.0,LOW,2026-03-11T18:00:00Z
MINE_GUMGAON_02,2026-03-12,10.5,30.2,28.3,52.2,16.6,LOW,2026-03-12T18:00:00Z
MINE_TIRODI_03,2026-03-12,0.0,25.0,29.0,54.7,17.0,LOW,2026-03-12T18:00:00Z
MINE_DONGRI_04,2026-03-12,0.0,18.7,30.0,30.2,14.2,LOW,2026-03-12T18:00:00Z
MINE_KANDRI_05,2026-03-12,0.0,28.2,25.5,36.7,15.4,LOW,2026-03-12T18:00:00Z
MINE_MANSAR_06,2026-03-12,0.0,26.9,26.0,36.9,17.5,LOW,2026-03-12T18:00:00Z
MINE_CHIKLA_07,2026-03-12,0.0,27.6,34.7,39.4,14.5,LOW,2026-03-12T18:00:00Z
MINE_UKWA_08,2026-03-12,0.0,31.4,36.1,45.8,16.8,LOW,2026-03-12T18:00:00Z
MINE_SITAPATORE_09,2026-03-12,4.8,24.5,26.9,46.9,18.0,LOW,2026-03-12T18:00:00Z
MINE_BELDONGRI_10,2026-03-12,10.5,19.1,37.6,43.7,17.1,LOW,2026-03-12T18:00:00Z
MINE_GUMGAON_02,2026-03-13,0.0,24.7,35.4,36.4,17.2,LOW,2026-03-13T18:00:00Z
MINE_TIRODI_03,2026-03-13,0.0,17.7,30.0,43.3,16.3,LOW,2026-03-13T18:00:00Z
MINE_DONGRI_04,2026-03-13,0.0,27.1,36.2,46.3,15.2,LOW,2026-03-13T18:00:00Z
MINE_KANDRI_05,2026-03-13,0.0,21.3,35.8,54.7,14.6,LOW,2026-03-13T18:00:00Z
MINE_MANSAR_06,2026-03-13,4.9,23.8,37.6,51.3,12.8,LOW,2026-03-13T18:00:00Z
MINE_CHIKLA_07,2026-03-13,0.0,16.4,30.1,56.4,18.0,LOW,2026-03-13T18:00:00Z
MINE_UKWA_08,2026-03-13,0.0,20.0,30.4,42.2,11.7,LOW,2026-03-13T18:00:00Z
MINE_SITAPATORE_09,2026-03-13,0.0,19.9,34.8,55.9,12.5,LOW,2026-03-13T18:00:00Z
MINE_BELDONGRI_10,2026-03-13,0.0,22.6,29.9,38.8,17.3,LOW,2026-03-13T18:00:00Z
MINE_GUMGAON_02,2026-03-14,0.0,25.0,26.5,41.5,11.3,LOW,2026-03-14T18:00:00Z
MINE_TIRODI_03,2026-03-14,0.0,18.7,27.7,36.4,16.0,LOW,2026-03-14T18:00:00Z
MINE_DONGRI_04,2026-03-14,0.0,29.8,32.6,46.0,17.9,LOW,2026-03-14T18:00:00Z
MINE_KANDRI_05,2026-03-14,0.0,22.5,28.5,52.6,10.9,LOW,2026-03-14T18:00:00Z
MINE_MANSAR_06,2026-03-14,0.0,17.0,27.3,35.4,17.1,LOW,2026-03-14T18:00:00Z
MINE_CHIKLA_07,2026-03-14,0.0,26.4,27.2,56.6,16.2,LOW,2026-03-14T18:00:00Z
MINE_UKWA_08,2026-03-14,0.0,29.0,31.7,47.9,16.0,LOW,2026-03-14T18:00:00Z
MINE_SITAPATORE_09,2026-03-14,4.9,27.5,25.2,32.9,16.3,LOW,2026-03-14T18:00:00Z
MINE_BELDONGRI_10,2026-03-14,0.0,20.3,36.1,42.0,11.9,LOW,2026-03-14T18:00:00Z
