satellite_source,mine_id,zone_id,ndvi,ndwi,land_surface_temp_c,soil_moisture_satellite_pct,cloud_coverage_pct,data_quality_flag,timestamp
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.198,0.034,33.0,35.9,6.5,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.259,-0.136,41.7,54.5,7.4,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.224,0.001,40.1,52.5,6.3,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.467,0.042,33.2,46.1,2.7,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.167,-0.129,40.0,37.1,7.9,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.137,-0.2,33.0,57.3,3.4,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.237,-0.119,32.7,52.3,5.0,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.243,-0.095,41.3,60.8,7.7,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.223,-0.196,34.8,53.7,4.9,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.296,-0.245,31.3,46.1,3.6,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.325,0.025,35.5,36.1,7.1,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.227,0.011,36.7,45.0,1.6,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.33,0.072,40.8,50.2,1.8,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.305,0.07,35.0,61.9,6.1,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.266,-0.051,30.4,29.2,6.3,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.291,-0.098,37.8,60.8,4.8,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.336,-0.027,33.1,54.9,1.0,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.162,0.038,37.1,61.8,7.9,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.346,-0.027,40.2,55.7,7.3,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.252,-0.088,41.4,33.3,6.5,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.295,-0.211,32.4,29.7,4.0,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.287,-0.028,32.1,63.8,3.7,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.141,0.078,39.3,59.1,6.1,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.264,-0.138,39.1,46.6,2.3,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.275,-0.143,37.1,58.8,7.8,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.303,-0.13,33.3,24.7,7.1,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.325,-0.24,37.7,61.1,1.9,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.262,0.015,40.7,47.9,2.9,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.337,-0.056,36.6,67.2,1.7,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.347,-0.143,41.5,55.3,1.7,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.258,-0.07,31.9,28.1,6.1,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.29,0.007,35.0,38.8,3.9,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.255,-0.038,37.6,52.6,7.8,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.347,0.044,37.4,22.0,1.6,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.45,-0.087,34.8,58.4,0.6,CLEAR,2025-12-28T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.157,-0.09,41.6,26.6,2.5,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.129,0.074,34.3,57.5,0.9,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.257,-0.196,30.8,33.2,2.2,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.282,-0.21,36.5,62.3,7.4,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.374,-0.048,30.8,31.3,4.8,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.332,-0.122,34.4,42.2,5.9,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.313,0.016,31.4,58.9,0.5,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.298,-0.039,40.0,24.9,5.2,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.328,-0.147,30.2,28.4,3.9,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.134,-0.245,34.5,40.3,2.3,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.165,-0.105,32.3,22.4,5.1,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.226,0.052,41.2,62.1,6.5,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.263,-0.171,37.7,26.0,2.0,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.439,-0.089,32.7,49.4,6.9,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.208,-0.083,30.9,27.0,6.8,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.216,-0.099,40.7,28.2,1.8,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.319,-0.015,39.6,55.6,7.1,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.242,-0.18,38.8,60.4,5.8,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.331,-0.228,36.0,54.6,1.1,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.281,-0.042,33.8,36.3,0.4,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.28,-0.02,33.1,47.7,4.7,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.273,-0.132,39.6,65.6,3.9,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.452,-0.022,34.0,49.9,7.3,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.283,-0.044,32.1,64.6,2.3,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.252,-0.147,38.7,65.1,1.2,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.203,-0.211,37.6,50.1,0.9,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.314,0.043,35.3,36.8,2.2,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.141,0.009,37.8,55.2,3.5,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.293,-0.117,41.2,66.9,3.4,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.227,0.025,32.8,37.6,1.9,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.339,0.042,30.4,52.9,7.2,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.298,0.008,41.3,49.4,6.9,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.138,-0.026,34.8,31.5,6.7,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.273,0.011,31.3,59.6,1.3,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.254,0.002,35.9,23.5,1.8,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.214,0.035,30.8,38.1,3.9,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.427,-0.122,32.4,28.5,2.4,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.284,-0.188,34.0,37.6,4.6,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.247,-0.056,40.6,43.9,3.7,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.21,-0.137,38.2,50.0,2.8,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.304,-0.07,37.0,64.0,7.3,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.318,-0.152,40.8,57.7,1.4,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.265,0.003,35.8,50.1,6.3,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.23,0.023,40.3,41.8,6.1,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.32,-0.04,31.7,47.3,5.3,CLEAR,2026-01-01T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.186,-0.004,36.7,29.0,5.6,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.168,-0.214,32.7,52.2,6.3,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.207,-0.044,40.3,56.4,2.8,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.324,-0.119,37.1,53.5,5.1,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.479,-0.059,41.6,56.0,4.1,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.285,-0.154,30.9,35.1,4.6,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.231,0.018,31.0,36.7,6.1,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.306,-0.139,41.6,29.8,6.0,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.219,-0.069,34.7,53.9,6.3,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.192,0.013,34.9,29.8,5.5,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.194,-0.058,40.4,28.7,5.3,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.264,-0.126,31.1,54.0,0.5,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.266,0.034,39.6,45.7,3.5,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.424,-0.148,33.5,36.8,2.2,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.212,-0.18,30.0,51.7,6.3,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.201,0.017,41.6,56.0,3.8,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.244,-0.023,33.5,41.3,6.7,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.324,-0.129,31.2,31.7,3.2,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.23,-0.189,34.4,61.5,7.6,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.236,-0.098,30.5,43.0,2.8,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.303,0.035,34.8,24.6,8.0,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.228,0.067,34.0,43.0,7.9,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.388,-0.234,34.6,51.5,2.9,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.277,-0.124,31.8,25.8,0.4,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.277,-0.107,34.2,61.0,1.7,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.258,0.092,36.0,61.8,5.2,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.239,-0.187,33.3,53.0,6.7,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.14,-0.097,33.4,60.8,2.5,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.318,-0.114,30.1,62.6,4.4,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.303,-0.247,36.2,26.9,5.1,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.28,-0.057,37.1,54.7,4.7,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.296,-0.083,36.8,45.3,4.6,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.142,0.044,31.3,50.1,3.8,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.291,-0.216,34.0,26.5,4.2,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.211,0.008,35.5,56.2,0.8,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.205,-0.068,38.6,53.4,2.6,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.34,-0.106,33.7,58.0,2.7,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.303,-0.035,32.0,26.9,6.4,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.325,0.055,34.0,56.5,3.9,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.273,-0.223,31.0,50.3,6.4,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.335,-0.051,31.4,37.0,5.7,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.319,-0.079,41.4,58.8,6.3,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.252,-0.034,41.4,41.5,3.0,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.214,-0.068,31.5,42.1,7.0,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.42,-0.132,34.6,49.4,3.6,CLEAR,2026-01-05T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.167,0.019,33.0,53.9,3.3,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.174,0.054,41.8,31.0,1.0,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.318,-0.242,32.4,40.5,5.7,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.247,-0.043,40.1,66.2,3.5,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.391,-0.024,33.5,54.2,2.4,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.238,-0.2,36.2,62.9,8.0,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.233,0.093,37.9,26.9,1.0,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.249,-0.136,36.5,44.5,3.8,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.323,0.065,34.2,32.0,0.5,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.127,-0.141,38.0,39.2,4.4,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.186,-0.137,35.0,47.9,3.4,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.312,-0.059,39.5,35.5,7.1,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.212,-0.142,32.0,56.2,5.1,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.403,-0.006,40.8,51.4,2.1,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.203,-0.241,34.4,43.1,7.2,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.181,0.004,41.7,65.4,3.4,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.257,-0.102,31.9,54.8,0.3,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.263,-0.075,30.6,32.9,4.9,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.232,-0.118,40.3,44.4,2.0,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.327,-0.238,38.8,67.6,4.5,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.23,-0.086,31.5,57.5,0.9,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.228,-0.003,40.8,32.0,7.3,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.364,-0.032,32.9,55.9,4.1,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.272,-0.011,41.0,44.3,5.5,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.338,0.035,41.0,31.7,5.3,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.266,-0.112,40.8,54.3,0.8,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.342,0.076,35.7,58.4,4.0,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.211,-0.032,36.3,45.6,2.4,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.328,-0.031,38.7,50.5,7.0,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.27,-0.047,31.0,35.4,4.8,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.269,0.087,40.1,41.2,5.2,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.292,0.076,37.1,63.8,1.4,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.143,0.001,39.6,26.4,4.3,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.297,0.05,39.4,63.9,7.6,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.314,-0.015,41.5,40.1,6.9,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.281,-0.019,37.3,46.2,1.2,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.323,-0.184,34.6,59.3,0.5,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.234,-0.233,33.8,28.4,0.8,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.241,-0.191,38.8,67.9,3.0,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.214,0.032,32.6,30.2,4.5,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.29,-0.083,30.6,54.8,5.0,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.285,0.052,30.8,23.4,2.2,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.346,-0.029,36.8,56.7,4.7,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.208,0.02,32.5,66.0,4.3,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.384,-0.2,39.0,42.6,3.9,CLEAR,2026-01-09T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.135,0.082,41.3,31.0,2.4,CLEAR,2026-01-13T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.152,0.013,41.9,55.2,7.9,CLEAR,2026-01-13T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.218,0.009,41.2,64.1,5.0,CLEAR,2026-01-13T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.303,-0.144,39.9,51.5,6.9,CLEAR,2026-01-13T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.434,-0.123,41.8,25.1,7.0,CLEAR,2026-01-13T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.337,-0.239,39.2,48.5,0.3,CLEAR,2026-01-13T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.207,0.023,40.4,34.9,7.8,CLEAR,2026-01-13T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.268,-0.175,38.6,30.4,1.9,CLEAR,2026-01-13T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.274,-0.163,30.9,35.8,5.1,CLEAR,2026-01-13T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.151,-0.148,37.5,27.7,4.1,CLEAR,2026-01-13T10:30:00Z
